,id,minimum_lease,maximum_lease,daily_price,monthly_price,weekend_price,weekly_price,is_hourly_enabled,hourly_price,seo_title,title,description,seo_description,neighborhood,city,postal_code,space_type,location_type,primary_features__c,ideal_for__c,city_slug
2070,34790,1,7.0,500.0,,600.0,3250.0,False,,,Basic Creative Space,"Versatile space with ample room and lighting.
 Ideal for photo shoots, meetings, castings, pop-up shops, art gallery, showroom, pre-production, table reads, etc. Kitchenette and private secured entrances. 
Plenty of sunlight and seating. 
Movable furniture for flexible layout arrangements.",,Mid City,Los Angeles,90016,Creative Space,,Air Conditioning;Furniture;Garment Rack;Electricity;Kitchen;Lighting;Internet;Office Equipment;Sound & Video Equipment;Toilets;Bathroom;Daylight;Private Parking;Multiple Rooms;Water Access,Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Photoshoot & Filming;Meeting;Shop Share;Photo Shooting,los-angeles
2093,28677,1,,1400.0,,,,True,140.0,,"20,000 Private outdoor event space","Exterior event space to an Industrial Vintage Warehouse & Distillery in the Heart of Los Angeles. 

20,000 square feet with access from 2 roads so it is perfect for trailers to set up with complete privacy and security. The exterior has a large industrial chiller and boiler along with a long ""alley"" which used to be a railroad spur. This area was know as the Goodyear tract where tires were manufactured and taken by train across the US. Very photogenic and is essentially almost 5 locations in 1! Recently retrofitted, there 2 bathrooms are on site along with a security and sprinkler system.",,South Los Angeles,Los Angeles,90001,Other,,Electricity;Street Level;Internet;Toilets;Ground Floor;Rooftop;Bathroom;Industrial;Private Parking;Large Door Entrance,Private Sale;Late Night Event (after 10pm);Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Photo Shooting,los-angeles
2106,5154,1,,100.0,1400.0,100.0,400.0,False,,Boutique Hair Salon in the Heart of West Hollywood,Boutique Hair Salon in the Heart of West Hollywood,"A professional boutique for hairstylists, hair styling and barbering available for rent.

This boutique hair salon is located in the heart of West Hollywood. It is a charming salon with white walls and large windows, letting in lots of light with great visibility. The space is white on the exterior and the interior comes with leather chairs, a grey suede sofa, large mirrors and a polished tiled floor. The packaging is gorgeous on top of its location attracting many locals and tourists, making it the perfect destination to host your next Pop-Up or Launch. Hairstylists and anyone involved in barbering and cosmetology happily welcome!

WeHo is home to fantastic restaurants, hotels, salons, nightlife and shopping. It has a creative energy throughout the entire neighborhood, with a hopping art scene, making it a popular place for both tourists and locals to visit. This salon space is near Melrose and Fairfax.

Please note that the entire salon can be rented on Sundays and Mondays for $240/daily (including all fees).",This boutique hair salon is located in the heart of West Hollywood.,West Hollywood,West Hollywood,90046,Boutique / Shop,,Air Conditioning;Counters;Electricity;Lighting;Street Level;Internet;Toilets,Private Sale;Pop-Up Store,los-angeles
2121,33352,1,14.0,2000.0,,3000.0,10000.0,False,,,Artsy DTLA Storefront,"Plenty of light and space in this 5,000 sq.ft. futuristic art inspired room.  The art is removable should you wish to create your own landscape.  Loft available as well for additional space.",,Downtown Los Angeles,Los Angeles,90015,Art Gallery,,Air Conditioning;Electricity;Handicap Accessible;Heating;Lighting;Street Level;Internet;Window Display;Ground Floor;Bathroom;Bar;Daylight;Whitebox / Minimal;Water Access;Smoking Area;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,los-angeles
2126,31758,1,7.0,659.0,,,,False,,,Large Blackout  Studio with RGB Ceiling & car access,"This is a 2000 sq ft Large Blackout Photo Studio for rent with RGB Ceiling & Car Access. 
This space has its own makeup room, restroom, and available parking spaces on site.",,,Hawthorne,90250,Unique Space,,Electricity;Lighting;Street Level;Internet;Toilets;Private Parking,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Corporate Event;Photoshoot & Filming;Conference;Meeting;Photo Shooting,los-angeles
2145,32737,1,84.0,300.0,6000.0,350.0,1900.0,True,50.0,,Artist loft style space with natural light,This artist guest house with high ceiling & white stained concrete floors comes with a full bathroom & kitchen.Perfect for events and photoshoots.,,Tarzana,Los Angeles,91335,Apartment / Loft,,Furniture;Garment Rack;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Sound & Video Equipment;Living Space;Ground Floor;Bathroom;Raw;Whitebox / Minimal;Industrial;Private Parking;Smoking Area,Art Opening;Product Launch;Food Event;Corporate Event;Photoshoot & Filming;Meeting;Office;Shop Share;Photo Shooting,los-angeles
2161,30854,1,,4000.0,60000.0,45000.0,20000.0,False,,,Modern Hollywood Two Story Bar and Lounge,"When you first walk in, you are introduce to a high ceiling enriched modern two story vibrant chic environment, with classy decor and a coordinated layout throughout the space. 

This two story modern chic venue offers:
- Two bars
- DJ booth 
- Dance floor
- Private sections, upstairs and downstairs 
- Full kitchen 

Unique Features:
- Upstairs with a fully wrapped around downstairs view 
- Two big beautiful bars 
- One fully loaded DJ booth
- Private sections 

Private parties for small events start at $400/hr. with a 4 hour minimum. 
Private parties with open bar start at $100 per guest with a minimum spend of $4000 for 4 hours.",,Central LA,Los Angeles,90028,Restaurant / Bar / Cafe,,Air Conditioning;Furniture;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Toilets;Ground Floor;Bathroom;Bar;Liquor Licence;Multiple Rooms,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Meeting;Photo Shooting,los-angeles
2165,33611,1,,480.0,7200.0,480.0,2400.0,True,60.0,,Creative Space Private Event Party Meeting Concert,"Your all-in-one multi-purpose location for any of your small Private Parties, Art Galleries, Film/Photography, Retail Pop-Up Shops, Corporate/Team Meetings, Workshops, Conferences, and much more! We are your affordable creative space in the heart of North Hollywood! Our facility provides our guests a 1200 sq. foot creative space where your ideas can become a reality. With our open layout, we can accommodate any public or private event or rehearsal. Set up in the curated space is movable to create a different vibe or look catering to your needs. With a capacity of 80 (standing) and 40 (seated). 


ON-SITE AMENITIES (FREE OF CHARGE)
•High Speed Wi-Fi 
•LED lighting (white & color smart LEDs which allow you to set the best mood for any setting)
•Full sound system (2 PA speakers, 1 mixer, 1 microphone)
•Central AC/heat
•1 reserved parking spot for renter (easy loading access)
•Plenty of free street parking (no meter or time restrictions)
•1 podium
•3 stanchions
•Wall to wall mirrors with the option of black out covering depending on the needs of your booking
•Private bathroom
•Natural lighting (black out curtains available)
•Fully cleaned and sanitized space
•Walking distance of the Arts District, the orange line (metro), food and shopping centers


AMENITIES AVAILABLE UPON REQUEST (ADDITIONAL FEES MAY APPLY)
•8x4 Stage (adjustable height)
•Beverage station
•Projector & 160 Inch Screen
•Tables & chairs 
•Cocktail tables
•Step & repeat/backdrop & Frame
•24/7 access


SERVICES AVAILABLE UPON REQUEST (ADDITIONAL FEES MAY APPLY)
•AV technician
•Audio engineer
•DJ
•Bartender
•Door person






The space is suitable for: Auction, Birthday Party, Charity Event, Corporate Event, Exhibit, Fashion Show, Fundraising Event, Gala, Art Gallery, Launch Event, Product Demo, TV/Film Shoot, Dance Shoot, Acting/Dance Rehearsal, Production, Interview, Music Video, Promotional Video, Audition, Boardroom, Casting, Conference Room, Creative Meeting, Discussion, Career Expo, Job Fair, Mixer, Networking, Baby Shower, Birthday Party, Bridal Shower, Engagement Party, Holiday Party, Private Party, Reunion, Wedding Shower, Poetry, Recital, Screening, Fashion Shoot, Pop-Up, Retail, Focus Group, Forum, Improv, Lecture, Orientation, Presentation, Seminar, Speaker Panel, Summit, Training.",,North Hollywood,Los Angeles,91601,Event Space,,Air Conditioning;Furniture;Electricity;Fitting Rooms;Handicap Accessible;Heating;Lighting;Security System;Street Level;Internet;Window Display;Sound & Video Equipment;Toilets;Ground Floor;Bathroom;Bar;Daylight;Private Parking;Large Door Entrance;Water Access;Animals Friendly,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Photo Shooting,los-angeles
2172,34154,1,,525.0,7875.0,525.0,2625.0,True,35.0,,DTLA - Ivy Wall Studio with Mirrors,"DTLA studio with Ivy wall for pictures and mirrors.  All props are included and available for use. \n\n

Amenities include furniture, vintage items, leaner mirrors, clothing rack, steamer, partition, table for make up, 200 white chairs, 10 six foot tables, commercial fans, ladder, Simple Human trash cans, dolly, and a projector (additional fee). 

There is access to restrooms in hallways, a passenger and freight elevator, and staircase. The unit is wheelchair accessible and the building has parking lots and meter parking nearby, and is close to public transportation. 

Prior photo and video productions have included films, TV series, Web series, reality shows, interviews, dance videos, ADR music videos, documentary films, celebrity and super models, workouts/martial arts/fitness/yoga, promotional and product launch photo shoots, fashion/apparel, catalogs, and motion capture productions. 

Please be respectful of the space and put furniture back if moved and place trash in trash bin. 

Operating hours are from 8AM-10PM. Bookings are 2 hours minimum. For productions only, non-business hours are available at 1.5x rate plus security personnel at $52.50/hr
Booked hours must include load-in/load-out, set up, and tear-down. Overtime fees at 1.5x rate (unless specified otherwise) will apply in 30 minute increments. There is no free overtime.

The space has string lighting and no natural light because there are no windows.

It’s very quiet with minimal ambient noise, but not soundproof.

Equipment loading is via the parking garage entrance at 1836 S. Hill Street. There is no staging area available. All rooms are available for shooting. Shooting the exterior of the building is allowed.

The circuit breaker is inside the unit and can be accessed and reset.

GENERAL RULES
- All ages are allowed in the space
- Protection insurance is required. Insurance may be waived for small productions
- Furniture and decorations may be moved. Please ensure to place them back or additional labor fees will apply.
- No smoke machines allowed
- Nudity is allowed
- Security cameras and recording devices monitor the space 24/7 as the space is fully furnished
- Please see the RULES section below for more details\n
RULES
***PLEASE READ: STUDIO RULES AND FAQ***
By booking this studio, you are agreeing to comply with all of the rules listed below. Terms and conditions are subject to change. Failure to comply may result in forfeiture of the security damage deposit/additional fees. Any dispatched personnel to enforce compliance is billed to the production/event (Security personnel: $52.50/hr, Manager personnel: $67.50/hr, with 4 hour minimum shift).

1. IMPORTANT
Booked hours must include load-in/load-out, set up, and tear-down or overtime fees at 1.5x rate (unless specified otherwise) will apply in 30 minute increments. There is no free overtime. If the space is accessed earlier or exited later than booked times, overtime fees will apply. Please be respectful of other productions, all personnel, neighbors, etc. 
Studio rates reflect tier pricing based on production crew size/event guest size/attendees determined by the client for the production. Production crew size/event guest size/attendees for the booking includes all persons in the studio, including crew, talent, guests, staff, vendors, etc. If the total number of people present in the studio exceeds the booked capacity, the difference for the correct tier pricing rate for the entire booking will apply with penalties in addition to personnel fees, or may risk losing the entire security damage deposit.

2. MESSAGES
Please include the following in your initial message. 
*Brief summary of your production/event
*Total number of cast and crew/guests
*Desires date(s) and hours 
*Any other special needs or questions 

3. SCOUTING/VISITS
One (1) initial scout/visit may be arranged out of courtesy. All scouts/visits are subject to availability (usually early morning or late afternoon) and are subject to re-scheduling. Additional scouts may be subject to additional fees.

4. SECURITY DAMAGE DEPOSIT
Depending on the size of your production/event and equipment, we may require a refundable security damage deposit due at least 14 calendar days prior to the production or event. Deposits begin at $1,000.

5. BUSINESS HOURS
Posted rates apply to standard business hours which are everyday 8am to 10pm. Non business hours, everyday 10pm-8am are available at 1.5 rate plus security personnel at $52.50/hr and may require manager personnel at $67.50 per hour.

6. BOOKED TIME
Booked time is the reserved booked time for the production/event, times can not be shifted. Booked time is calculated when the first person arrives (if the space is accessed before the booked time starts) and last person leaves. There are no refunds for any unused time so please book accordingly. Production booking minimum 1 hour, Events booking minimum 3 hours. 

7. OVERTIME FEE (IMPORTANT)
There is no free overtime. All additional time beyond the booked time is billed at 1.5x the hourly rate (unless specified otherwise), billed in 30 minute increments. Crew/talent/guests, and equipment must be out of the studio by the end of your booked hours to avoid overtime charges. Durning non business hours, crew/talent/guests, and equipment must be out of the studio and BUILDING by the end of your booked hours to avoid overtime charges.
Charges will be deducted from your security damage deposit or billed within 72 hours.
Back to back bookings may NOT have overtime available, so please make sure to always inquire. If unauthorized overtime occurs, productions/events may be billed additional overtime plus security  personnel at $52.50/hr and manager personnel at $67.50/hr to be removed from premises.

8. FREIGHT ELEVATOR
Per property management, all equipment must be loaded-in and loaded-out via the freight elevator. Freight is prohibited in the passenger elevators. Freight elevator is shared among all tenants, it is on a first come first served basis, its use cannot be reserved during the standard hours of operation. Freight interior dimensions.

9. LOAD-IN / LOAD-OUT
Please see the freight elevator note above. The freight elevator is accessible via the parking garage entrance at 186 S. Hill Street. Please load in and then park your car in the street or in private lots outside, otherwise your car will be towed by management. 

10. PARKING
Parking is not included with your booking and it is a separate fee. Parking lots are independently operated and many are cash only. Several other parking lots exist across the studio, street meters, and yellow commercial loading zones at the building’s entrance. 

11. PROHIBITED (IMPORTANT)
-The following items are prohibited: Loud music, feathers, glitter, confetti, sand, wedding rice, flour, paint, aerosol spray cans, fireworks, weapons, small particle items that are difficult to clean, fog machines, hazers, (or anything that could trigger the smoke detectors/fire alarms/fire sprinklers systems -- only misters or water-based fog machines that will not trigger the smoke detectors/fire alarms/fire sprinklers systems are allowed), dance strobe lights, and other items deemed unacceptable by the venue managers (when in doubt, please ask). Any violation is subject to additional fees starting at $1,000. 
-Drilling holes into the walls, ceiling and doors is prohibited (no screws, hooks or anchors); only 3M command strips (or any kind that are designed to be fully removable without trace) is allowed on the walls and must be fully removed. No duct tape, only gaffers or painters tape. 
-Rooftop access it prohibited (fire alarm will be triggered and fines will apply). 
-Overtime is usually available. However, sometimes we will reach out to clients specifying overtime is not available beyond a specific time. When that's the case, staying in the studio beyond that specified time is prohibited.

12. PERMITS
It is the renter’s responsibility to be in compliance with all the applicable city and state permits. 

13. ALCOHOL AND CATERING
Alcohol is not allowed for productions unless prior authorization is granted. (For events, please check our listing of this space for Events.)
You may choose your own catering company or we can refer you to great vendors. No cooking is allowed inside the premises; chafing fuel ok. 

14. MUSIC
Only BACKGROUND LEVEL music is allowed until 10pm (i.e. lounge level, not club level). No disco strobe lights or disco balls. Venue managers reserve the right to ask productions to lower the volume to an acceptable level or production will be shut down without a refund.  

15. SMOKING AND ILLEGAL DRUGS
Smoking, vaping, non-prescription drugs are prohibited inside the studio and inside the building including common areas, staircases, and balcony. LAPD/LAFD fines will be charged to the renter. Failure to comply may result in immediate eviction with no refund. A $1,000 penalty fee will be charged for violations.  

16. RENTAL EQUIPMENT / PARTY RENTALS
All rental equipment (including party rentals such as tables, chairs, etc.) must be delivered and picked up within the booked hours. Delivery and pick-up outside of the booked hours may be arranged in advance with a $100 fee per occurrence per vendor. All rentals must be removed immediately post the event or disassembly labor and storage fees will apply. 

17. MINORS
Nobody under the age of 21 is allowed in the studio without prior authorization for safety reasons. Children are allowed with adult supervision. 

18. ANIMALS/PETS
All animals/pets are prohibited with the exception of service animals with valid permits. If bringing in a service animal, please let us know. If any non-service animals are brought in, additional cleaning fee starting at $300 will apply. If bringing in a service animal, please let us know ahead of time.

19. FIRE SPRINKLER SYSTEM
Please DO NOT hang or tape or cover the fire pipes or sprinklers. The pipes are constantly pressurized and thus may leak if the pipes are damaged. Full restoration damage charges and/or a minimum fine of $500 per occurrence will be charged for failure to comply. LAFD fines will be charged to the renter. 

20. SECURITY CAMERAS
Please do not touch, cover or unplug the security cameras. Footage is strictly confidential and recorded 24/7. 

21. PROPERTY AND FURNITURE DAMAGES
Renter is responsible for leaving the space in the same condition as prior to commencement. If there are damages, damage charges will be deducted from your security damage deposit or billed within 72 hours

22. MISCELLANEOUS FEES (IF APPLICABLE)
-Failure to return furniture and props to original locations: furniture rearrangement labor fees starting at $50 
-Replacement of misplaced/lost bathroom keys $30
-Skins/throws/blankets/cushions/pillows washing: $30 per item, when placed on the floor. Please do not use them as carpets on the floor.
-High impact and high electricity consumption productions/events will carry additional charges.

23. PERSONNEL FEES (IF APPLICABLE)
-Any dispatched personnel to enforce compliance (please refer to Rule 12. PROHIBITED) is billed to the production. Security personnel: $52.50 per hour, Manager personnel: $67.50 per hour with 1 hour minimum shift.
-Security Personnel: Depending on size of your production/event or if alcohol is present, we may require you to have security guard(s), typically 1 guard per 50 people. You may provide your own security team or we can provide in-house guard(s) at $35/hr with advance notice. Last minute requests for security guard(s) are billed at $52.50/hr. 

24. CLEAN-UP FEE
The basic clean up fee is $50 for productions or $200 for events. Renters are required to do a quick clean-up which includes sweeping the floor, wiping the chairs/tables/appliances, hanging back the curtains/sheers, folding the tables/chairs, and taking the trash bags to the dumpster located in the loading dock area. If extensive clean-up is required due to spilled wax from candles, feathers, glitter, confetti, sand, wedding rice, flour, paint, etc (anything that is difficult to clean - please refer to Rule 12. PROHIBITED) that is outside standard cleaning, a significantly higher fee will apply depending on the labor and studio downtime required to restore the studio.

25. COVID-19
All productions/events must comply with COVID-19 CDC guidelines: https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
If a production/event's start time gets delayed by a few minutes due to cleaning crew going by in between back to back bookings, productions will be notified with a new booking end time which gives back those few minutes at the end of the booking.
Additionally, the space has been equipped with disposable gloves, disinfectant, paper towels (on top of the metal cabinet) out of courtesy, that you are welcome to use.",,South Los Angeles,Los Angeles,90015,Photo / Filming Studio,,Furniture;Garment Rack;Electricity;Handicap Accessible;Security System;Internet;Toilets;Bathroom;Elevator;Raw;Industrial;Large Door Entrance;Multiple Rooms,Fashion Show;Product Launch;Fashion Showroom;Photoshoot & Filming;Meeting;Photo Shooting,los-angeles
2190,33787,1,7.0,1000.0,,1500.0,,False,,,Open Floor Warehouse with attached CYC Wall,"This space brings everything you're looking for into one affordable and unique location. 
With 3,500sq. ft. of open area to choose from as well as a striking white CYC wall, this space can cater to any art show, private function, car shoot, brand shoot or even a commercial shoot. 
With art installations curated by the long-time expertise of L.A.'s own Vyal scattered throughout the warehouse, the possibilities are almost endless. Only 8 minutes away from Downtown Los Angeles and nestled in the industrial area of East Los Angeles.",,Central LA,Los Angeles,90023,Warehouse,,Air Conditioning;Furniture;Garment Rack;Electricity;Fitting Rooms;Handicap Accessible;Kitchen;Lighting;Security System;Street Level;Internet;Sound & Video Equipment;Toilets;Ground Floor;Bathroom;Raw;Whitebox / Minimal;Industrial;Private Parking;Large Door Entrance;Car Display;Multiple Rooms;Water Access;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Meeting;Photo Shooting,los-angeles
2196,30162,1,7.0,800.0,,,,False,,,Spacious Room in Los Angeles,"Before booking please tell me what type of event it is and what you are having. 
So I can approve if it’s okay to have certain things. 

Events NOT allowed :
-Moshing ( Mosh pits)  
-No big function parties  At ALL you will be kicked out with no refunds . Please respect space. 
-Heavy bass DJs . Bass is okay but not heavy heavy. 
Space is meant for chill events. Please respect that. 

I really mean it when I say it’s for chill events. I don’t want no drama in my space, no fights, no turnt crowds, no over capacity. Please respect the space. IF YOU KNOW YOUR CROWD GETS Like this PLEASE DO NOT BOOK. Chill vibes only.  



SECURITY: 
If you have an event you must have security or a trusted family/friend member .If it's a small crowd not a problem but if it's a big crowd (more than 50) If you don’t have security to control your crowd please do not book. You will have to show proof of your security day of your event to worker. You need one to operate downstairs at all times to move crowd upstairs. No one is allowed to chill downstairs. 


What you need to bring : 
-Need to bring own chairs and tables.  

What space comes with: 
-Dj lights 
-one bathroom
-2 couches
-about 12/13 chairs
-little road with moon mural to take pictures in front of


SETTING UP:
-You have to pay for your set up time. There will be no drop offs or setting up before the time you booked.  THE TIME YOU BOOK  is the time you can do your drop offs, setting up, ect.



CLEANING UP: 
- YOUR CLEAN UP TIME is considered your booking hours. If you are cleaning up after that it is still time that is going to be charged so if you feel like you need more time to clean up then book additional time or do the trash fee add on. You will be charged day of if you go over. Reason is host is waiting for clean up and has to stay longer. 

When cleaning up please take everything with you. It's not my responsibility to hold things for you. Anything that is left will be thrown away. People so far have made a habit of leaving things and trying to get it next morning. I have top clean  and do a lot of tours plus an event might take place after so I have to clean. TAKE EVERYTHING WITH YOU. 

ADDITIONAL CHARGES: 
-Damages /throw up 
-If there’s trash downstairs and a mess you will be charged extra depending on how much 
-Cleaning fee now depends on how you leave the place. If it’s simple trash to where it’s an easy clean up then you will be charged regular price. If the place is trashed up then cleaning is an additional charge. Which turns into $125 now. 
-More than the people you say you are bringing. If it over reaches capacity you will be charged. More than 60 guest is a charge. 

Cancellations Policy: 
-Due to events blocking more time out (meaning I am also blocking upstairs bookings from happening ) events are not as flexible from canceling . So you have 7 days to cancel an events and if you try to cancel when it comes close then it's a 50% refund. 

Frequently asked questions:
1) Is there a noise limit?
-No, having a DJ is okay. Loud music is fine. Just not those super Bassy Djs or those super big event dj were music is super loud to the max. 
2) Am I allowed to smoke and drink?
- Yes, papers would need to be signed day of stating that I am not responsible for you and your guest. I understand that some events have drinking and smoking. I don’t want CIGARETTES inside. Please do that outside  the building. Cigarettes are hard to get rid of. 
3) What is the limit of people? 
-The most people in space would be 75 max. I never had an event with more than that. Just depends what you are doing then I might take things into consideration. Just message me what type of event it will be and if security will be involved. Security is a must if you don’t have security do not book. You need one at all times operating downstairs because no one is allowed to chill. If you can’t control your crowd you will be asked to leave. 
4)Can I come view the space?
-Yes, but please message me day of to see what a good time to come in because People rent downstairs portion usually a day before. (Only one time visits nothing more, make sure you ask all the questions during visit, ONlY ONE VISIT) When coming to visit PLEASE DO NOT ASK ME IF YOU CAN INCLUDE DOWNSTAIRS PORTION. IT’S NOT INCLUDED EVEN IF YOU GUYS ARE RESPONSIBLE. IT’S A NO. 
5) Can you block my time frame?
-No, whoever books first will get the time slot and day.",,Downtown Los Angeles,Los Angeles,90015,Event Space,,Bathroom,Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Conference;Meeting;Office,los-angeles
2201,34998,1,,3500.0,,,15000.0,False,,,Los Angeles Recording Studio and Creative Space,"Beautiful private recording studio and creative space in West LA. 
Secure gated parking. Fully furnished and operation with recording equipment.",,West Los Angeles,Los Angeles,90064,Creative Space,,Air Conditioning;Furniture;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Living Space;Ground Floor;Bathroom;Bar;Daylight;Industrial;Private Parking;Large Door Entrance;Multiple Rooms;Animals Friendly;Soundproof,Private Sale;Art Opening;Late Night Event (after 10pm);Fashion Showroom;Food Event;Office;Photo Shooting,los-angeles
2213,33572,6,,900.0,14000.0,1200.0,5000.0,False,,,Prime Silver Lake Blvd Creative Space in High Traffic Corridor - Artsy Capital of LA,"ENTIRE BUILDING in heart of Silver Lake!!! Located directly on Silver Lake Blvd adjacent to LaMill Coffee, MILK, LA's leading restaurants and a stone's throw from the Silver Lake Park. This Artsy/Hipster capital of LA is where many screenwriters, actors and LA culture leaders come to hang out. 

Many opportunities to use this space for retail/office/meeting space / art gallery or whatever your heart can imagine!! This is where brands are built and legendary events/memories are made!!",,Silver Lake,Los Angeles,90026,Creative Space,,Air Conditioning;Counters;Electricity;Fitting Rooms;Heating;Kitchen;Lighting;Security System;Stock Room;Street Level;Internet;Sound & Video Equipment;Toilets;Living Space;Stunning View;Ground Floor;Rooftop;Bathroom;Daylight;Garden;Private Parking;Large Door Entrance;Car Display;Multiple Rooms;Water Access;Animals Friendly;Terrace,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Meeting;Office;Shop Share;Photo Shooting,los-angeles
2246,34987,1,,1900.0,18000.0,1800.0,6000.0,False,,,Minimal Mediterranean Japandi Inspired Craftsman Home,"Step into the charming world of this 1910 two-story craftsman's style home that has been thoughtfully reimagined with a perfect mix of its historical details and contemporary design elements - all with a Mediterranean flair.

This sunlit space with its stunning oak tone wood details is a photographer's dream come true. It features beautifully plastered skylight bathrooms, a cozy yet sophisticated living room with a mid-century fireplace, a rustic dining room, and a minimalistic yet earthly bedroom. This rental has everything you need for a perfect photo shoot or filming session. 

Experience the fusion of old-world elegance with modern Japandi charm in this dreamy rental space. Don't wait for too long to book this enchanting location!",,Leimert Park,Los Angeles,90062,Unique Space,,Air Conditioning;Furniture;Garment Rack;Counters;Electricity;Heating;Kitchen;Security System;Street Level;Internet;Sound & Video Equipment;Living Space;Ground Floor;Bathroom;Daylight;Garden;Private Parking;Large Door Entrance;Car Display;Multiple Rooms;Water Access;Animals Friendly,Photoshoot & Filming;Photo Shooting,los-angeles
2259,28706,1,7.0,600.0,,750.0,,False,,,Moroccan Style Cozy Studio in Beverly Hills,"We are excited to announce that we have opened a beautiful, magical and cozy space that can host the most unique events in 
Los Angeles 💖

We wish to invite all the interesting projects and people out there who want to share their knowledge, talents and practices to come experience this space.

At our studio you will find:

◦ A warm atmosphere designed and outfitted in a Moroccan style🥰

◦ A beautiful space for photography 🤩

◦ Comfortable accommodations and a multitude of possibilities for all sorts of event types and sizes (we will furnish you with comfortable pillows, tables, chairs and yoga mats upon request)😊

◦ 1000 sq feet of space with a total capacity of (up to) 30 people 😍

◦ Central location in Beverly Hills, immediately next to studio parking (w/ 1.5 hours free parking!)🥳



For collaborations and bookings, please write us in private messages🦋✨.",,,Beverly Hills,90211,Unique Space,,Air Conditioning;Furniture;Electricity;Handicap Accessible;Heating;Internet;Bathroom;Elevator,Fashion Show;Private Sale;Art Opening;Product Launch;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Meeting;Photo Shooting,los-angeles
2264,28673,1,,832.0,,1860.0,7500.0,True,124.0,,Contemporary Office zone in Industrial Vintage Warehouse Space,"Open concept industrial office in LA. Please inquire with any additional questions about the space!

Within distillery with huge private side lot, and basement in the heart of Los Angeles!

This space is a 1920's era building building with exposed brick and open truss ceilings.  In addition, there are 2 large roll up doors on either end of the building and a unique rare to find basement!  Recently retrofitted, there are 2 bathrooms are on site along with a security and sprinkler system.",,South Los Angeles,Los Angeles,90001,Office Space,,Air Conditioning;Furniture;Electricity;Heating;Lighting;Security System;Street Level;Internet;Office Equipment;Sound & Video Equipment;Toilets;Bathroom;Daylight;Industrial;Private Parking,Fashion Show;Private Sale;Product Launch;Fashion Showroom;Corporate Event;Photoshoot & Filming;Conference;Meeting;Office;Photo Shooting,los-angeles
2314,32619,6,,300.0,4300.0,450.0,1400.0,False,,,"Venice - LA - Lincoln Blvd. Prime, heavy traffic retail shop","Prime retail spot in Venice, LA on Lincoln Blvd. Great window showcase to show off retail product or build brand with heavy Lincoln Blvd. daily traffic. 
Place to be seen and build street/cool/brand credibility - very similar to Abbot Kinney flavor. Lots of cool/hip brands as neighbors including Floyd’s and WanderLust Creamery across the street. cozy footprint of 375 square feet makes this a unique value for money. 
Hard to find other opportunities like this!!",,,Los Angeles,75003,Boutique / Shop,,Air Conditioning;Counters;Electricity;Heating;Security System;Street Level;Window Display;Ground Floor;Bathroom;Raw;Whitebox / Minimal;Car Display;Water Access;Animals Friendly,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Photoshoot & Filming;Office;Shop Share;Photo Shooting,los-angeles
